-1	0	-1	578	478	13.38	0.53
-1	0	-1	578	478	13.38	0.53
-1	0	-1	578	478	13.38	0.53
-1	0	-1	578	478	13.38	0.53
-1	0	-1	578	478	13.38	0.53
-1	0	-1	578	480	13.44	0.00
-1	0	-1	578	480	13.44	0.00
-1	0	-1	578	480	13.44	0.00
-1	0	-1	578	480	13.44	0.00
-1	0	-1	578	480	13.44	0.00
-1	0	-1	575	473	13.49	2.07
-1	0	-1	575	473	13.49	2.07
-1	0	-1	575	473	13.49	2.07
-1	0	-1	575	473	13.49	2.07
-1	0	-1	575	473	13.49	2.07
-1	0	-1	575	475	13.49	1.54
-1	0	-1	575	475	13.49	1.54
-1	0	-1	575	475	13.49	1.54
-1	0	-1	575	475	13.49	1.54
-1	0	-1	575	475	13.49	1.54
-1	0	-1	575	470	13.53	2.85
-1	0	-1	575	470	13.53	2.85
-1	0	-1	575	470	13.53	2.85
-1	0	-1	575	470	13.53	2.85
-1	0	-1	575	470	13.53	2.85
-1	0	-1	578	483	13.56	0.81
-1	0	-1	578	483	13.56	0.81
-1	0	-1	578	483	13.56	0.81
-1	0	-1	578	483	13.56	0.81
-1	0	-1	578	483	13.56	0.81
-1	0	-1	575	468	13.57	3.37
-1	0	-1	575	468	13.57	3.37
-1	0	-1	575	468	13.57	3.37
-1	0	-1	575	468	13.57	3.37
-1	0	-1	575	468	13.57	3.37
-1	0	-1	580	485	13.59	1.47
-1	0	-1	580	485	13.59	1.47
-1	0	-1	580	485	13.59	1.47
-1	0	-1	580	485	13.59	1.47
-1	0	-1	580	485	13.59	1.47
-1	0	-1	573	473	13.60	2.22
-1	0	-1	573	473	13.60	2.22
-1	0	-1	573	473	13.60	2.22
-1	0	-1	573	473	13.60	2.22
-1	0	-1	573	473	13.60	2.22
-1	0	-1	573	475	13.60	1.69
-1	0	-1	573	475	13.60	1.69
-1	0	-1	573	475	13.60	1.69
-1	0	-1	573	475	13.60	1.69
-1	0	-1	573	475	13.60	1.69
-1	0	-1	573	478	13.63	0.88
-1	0	-1	573	478	13.63	0.88
-1	0	-1	573	478	13.63	0.88
-1	0	-1	573	478	13.63	0.88
-1	0	-1	573	478	13.63	0.88
-1	0	-1	580	488	13.79	2.28
-1	0	-1	580	488	13.79	2.28
-1	0	-1	580	488	13.79	2.28
-1	0	-1	580	488	13.79	2.28
-1	0	-1	580	488	13.79	2.28
-1	0	-1	570	480	13.83	0.56
-1	0	-1	570	480	13.83	0.56
-1	0	-1	570	480	13.83	0.56
-1	0	-1	570	480	13.83	0.56
-1	0	-1	570	480	13.83	0.56
-1	0	-1	568	478	13.90	1.25
-1	0	-1	568	478	13.90	1.25
-1	0	-1	568	478	13.90	1.25
-1	0	-1	568	478	13.90	1.25
-1	0	-1	568	478	13.90	1.25
-1	0	-1	578	490	14.02	2.71
-1	0	-1	578	490	14.02	2.71
-1	0	-1	578	490	14.02	2.71
-1	0	-1	578	490	14.02	2.71
-1	0	-1	578	490	14.02	2.71
-1	0	-1	565	475	14.06	2.30
-1	0	-1	565	475	14.06	2.30
-1	0	-1	565	475	14.06	2.30
-1	0	-1	565	475	14.06	2.30
-1	0	-1	565	475	14.06	2.30
-1	0	-1	565	473	14.08	2.85
-1	0	-1	565	473	14.08	2.85
-1	0	-1	565	473	14.08	2.85
-1	0	-1	565	473	14.08	2.85
-1	0	-1	565	473	14.08	2.85
-1	0	-1	563	473	14.21	3.01
-1	0	-1	563	473	14.21	3.01
-1	0	-1	563	473	14.21	3.01
-1	0	-1	563	473	14.21	3.01
-1	0	-1	563	473	14.21	3.01
-1	0	-1	578	493	14.29	3.54
-1	0	-1	578	493	14.29	3.54
-1	0	-1	578	493	14.29	3.54
-1	0	-1	578	493	14.29	3.54
-1	0	-1	578	493	14.29	3.54
-1	0	-1	578	495	14.49	4.09
-1	0	-1	578	495	14.49	4.09
-1	0	-1	578	495	14.49	4.09
-1	0	-1	578	495	14.49	4.09
-1	0	-1	578	495	14.49	4.09
-1	0	-1	560	470	14.50	4.08
-1	0	-1	560	470	14.50	4.08
-1	0	-1	560	470	14.50	4.08
-1	0	-1	560	470	14.50	4.08
-1	0	-1	560	470	14.50	4.08
-1	0	-1	558	468	14.72	4.80
-1	0	-1	558	468	14.72	4.80
-1	0	-1	558	468	14.72	4.80
-1	0	-1	558	468	14.72	4.80
-1	0	-1	558	468	14.72	4.80
-1	0	-1	578	498	14.83	4.93
-1	0	-1	578	498	14.83	4.93
-1	0	-1	578	498	14.83	4.93
-1	0	-1	578	498	14.83	4.93
-1	0	-1	578	498	14.83	4.93
-1	0	-1	558	465	14.89	5.61
-1	0	-1	558	465	14.89	5.61
-1	0	-1	558	465	14.89	5.61
-1	0	-1	558	465	14.89	5.61
-1	0	-1	558	465	14.89	5.61
-1	0	-1	558	463	15.02	6.14
-1	0	-1	558	463	15.02	6.14
-1	0	-1	558	463	15.02	6.14
-1	0	-1	558	463	15.02	6.14
-1	0	-1	558	463	15.02	6.14
-1	0	-1	560	460	15.07	6.74
-1	0	-1	560	460	15.07	6.74
-1	0	-1	560	460	15.07	6.74
-1	0	-1	560	460	15.07	6.74
-1	0	-1	560	460	15.07	6.74
-1	0	-1	578	500	15.08	5.50
-1	0	-1	578	500	15.08	5.50
-1	0	-1	578	500	15.08	5.50
-1	0	-1	578	500	15.08	5.50
-1	0	-1	578	500	15.08	5.50
-1	0	-1	560	458	15.24	7.26
-1	0	-1	560	458	15.24	7.26
-1	0	-1	560	458	15.24	7.26
-1	0	-1	560	458	15.24	7.26
-1	0	-1	560	458	15.24	7.26
-1	0	-1	558	458	15.41	7.46
-1	0	-1	558	458	15.41	7.46
-1	0	-1	558	458	15.41	7.46
-1	0	-1	558	458	15.41	7.46
-1	0	-1	558	458	15.41	7.46
-1	0	-1	578	503	15.48	6.34
-1	0	-1	578	503	15.48	6.34
-1	0	-1	578	503	15.48	6.34
-1	0	-1	578	503	15.48	6.34
-1	0	-1	578	503	15.48	6.34
-1	0	-1	555	458	15.66	7.75
-1	0	-1	555	458	15.66	7.75
-1	0	-1	555	458	15.66	7.75
-1	0	-1	555	458	15.66	7.75
-1	0	-1	555	458	15.66	7.75
-1	0	-1	578	505	15.76	6.91
-1	0	-1	578	505	15.76	6.91
-1	0	-1	578	505	15.76	6.91
-1	0	-1	578	505	15.76	6.91
-1	0	-1	578	505	15.76	6.91
-1	0	-1	553	458	15.84	7.95
-1	0	-1	553	458	15.84	7.95
-1	0	-1	553	458	15.84	7.95
-1	0	-1	553	458	15.84	7.95
-1	0	-1	553	458	15.84	7.95
-1	0	-1	550	458	16.11	8.25
-1	0	-1	550	458	16.11	8.25
-1	0	-1	550	458	16.11	8.25
-1	0	-1	550	458	16.11	8.25
-1	0	-1	550	458	16.11	8.25
-1	0	-1	578	508	16.22	7.77
-1	0	-1	578	508	16.22	7.77
-1	0	-1	578	508	16.22	7.77
-1	0	-1	578	508	16.22	7.77
-1	0	-1	578	508	16.22	7.77
-1	0	-1	548	458	16.30	8.45
-1	0	-1	548	458	16.30	8.45
-1	0	-1	548	458	16.30	8.45
-1	0	-1	548	458	16.30	8.45
-1	0	-1	548	458	16.30	8.45
-1	0	0	578	518	16.35	2.52
-1	0	0	578	518	16.35	2.52
-1	0	0	578	518	16.35	2.52
-1	0	0	578	518	16.35	2.52
-1	0	0	578	518	16.35	2.52
-1	0	0	578	515	16.36	3.39
-1	0	0	578	515	16.36	3.39
-1	0	0	578	515	16.36	3.39
-1	0	0	578	515	16.36	3.39
-1	0	0	578	515	16.36	3.39
-1	0	0	578	513	16.39	3.97
-1	0	0	578	513	16.39	3.97
-1	0	0	578	513	16.39	3.97
-1	0	0	578	513	16.39	3.97
-1	0	0	578	513	16.39	3.97
0	0	-1	575	468	16.43	1.55
0	0	-1	575	468	16.43	1.55
0	0	-1	575	468	16.43	1.55
0	0	-1	575	468	16.43	1.55
0	0	-1	575	468	16.43	1.55
-1	0	0	578	510	16.47	4.82
-1	0	0	578	510	16.47	4.82
-1	0	0	578	510	16.47	4.82
-1	0	0	578	510	16.47	4.82
-1	0	0	578	510	16.47	4.82
-1	0	-1	578	510	16.54	8.34
-1	0	-1	578	510	16.54	8.34
-1	0	-1	578	510	16.54	8.34
-1	0	-1	578	510	16.54	8.34
-1	0	-1	578	510	16.54	8.34
-1	0	0	578	508	16.55	5.38
-1	0	0	578	508	16.55	5.38
-1	0	0	578	508	16.55	5.38
-1	0	0	578	508	16.55	5.38
-1	0	0	578	508	16.55	5.38
-1	0	-1	545	458	16.58	8.77
-1	0	-1	545	458	16.58	8.77
-1	0	-1	545	458	16.58	8.77
-1	0	-1	545	458	16.58	8.77
-1	0	-1	545	458	16.58	8.77
-1	0	0	575	520	16.59	2.19
-1	0	0	575	520	16.59	2.19
-1	0	0	575	520	16.59	2.19
-1	0	0	575	520	16.59	2.19
-1	0	0	575	520	16.59	2.19
0	0	-1	575	470	16.60	2.23
0	0	-1	575	470	16.60	2.23
0	0	-1	575	470	16.60	2.23
0	0	-1	575	470	16.60	2.23
0	0	-1	575	470	16.60	2.23
-1	0	0	575	523	16.64	1.29
-1	0	0	575	523	16.64	1.29
-1	0	0	575	523	16.64	1.29
-1	0	0	575	523	16.64	1.29
-1	0	0	575	523	16.64	1.29
-1	0	0	578	505	16.69	6.21
-1	0	0	578	505	16.69	6.21
-1	0	0	578	505	16.69	6.21
-1	0	0	578	505	16.69	6.21
-1	0	0	578	505	16.69	6.21
-1	0	0	575	525	16.70	0.69
-1	0	0	575	525	16.70	0.69
-1	0	0	575	525	16.70	0.69
-1	0	0	575	525	16.70	0.69
-1	0	0	575	525	16.70	0.69
-1	0	-1	543	458	16.77	8.98
-1	0	-1	543	458	16.77	8.98
-1	0	-1	543	458	16.77	8.98
-1	0	-1	543	458	16.77	8.98
-1	0	-1	543	458	16.77	8.98
-1	0	0	578	503	16.81	6.76
-1	0	0	578	503	16.81	6.76
-1	0	0	578	503	16.81	6.76
-1	0	0	578	503	16.81	6.76
-1	0	0	578	503	16.81	6.76
-1	0	0	575	528	16.83	0.23
-1	0	0	575	528	16.83	0.23
-1	0	0	575	528	16.83	0.23
-1	0	0	575	528	16.83	0.23
-1	0	0	575	528	16.83	0.23
0	0	-1	575	473	16.90	3.27
0	0	-1	575	473	16.90	3.27
0	0	-1	575	473	16.90	3.27
0	0	-1	575	473	16.90	3.27
0	0	-1	575	473	16.90	3.27
-1	0	0	578	500	17.01	7.58
-1	0	0	578	500	17.01	7.58
-1	0	0	578	500	17.01	7.58
-1	0	0	578	500	17.01	7.58
-1	0	0	578	500	17.01	7.58
0	0	-1	573	473	17.02	3.13
0	0	-1	573	473	17.02	3.13
0	0	-1	573	473	17.02	3.13
0	0	-1	573	473	17.02	3.13
0	0	-1	573	473	17.02	3.13
-1	0	-1	578	513	17.05	9.21
-1	0	-1	578	513	17.05	9.21
-1	0	-1	578	513	17.05	9.21
-1	0	-1	578	513	17.05	9.21
-1	0	-1	578	513	17.05	9.21
-1	0	-1	540	458	17.07	9.30
-1	0	-1	540	458	17.07	9.30
-1	0	-1	540	458	17.07	9.30
-1	0	-1	540	458	17.07	9.30
-1	0	-1	540	458	17.07	9.30
-1	0	0	573	530	17.08	0.69
-1	0	0	573	530	17.08	0.69
-1	0	0	573	530	17.08	0.69
-1	0	0	573	530	17.08	0.69
-1	0	0	573	530	17.08	0.69
0	0	-1	575	475	17.13	3.97
0	0	-1	575	475	17.13	3.97
0	0	-1	575	475	17.13	3.97
0	0	-1	575	475	17.13	3.97
0	0	-1	575	475	17.13	3.97
-1	0	0	575	533	17.15	1.79
-1	0	0	575	533	17.15	1.79
-1	0	0	575	533	17.15	1.79
-1	0	0	575	533	17.15	1.79
-1	0	0	575	533	17.15	1.79
-1	0	0	578	498	17.16	8.11
-1	0	0	578	498	17.16	8.11
-1	0	0	578	498	17.16	8.11
-1	0	0	578	498	17.16	8.11
-1	0	0	578	498	17.16	8.11
0	0	-1	560	458	17.18	3.23
0	0	-1	560	458	17.18	3.23
0	0	-1	560	458	17.18	3.23
0	0	-1	560	458	17.18	3.23
0	0	-1	560	458	17.18	3.23
0	0	-1	560	460	17.19	2.54
0	0	-1	560	460	17.19	2.54
0	0	-1	560	460	17.19	2.54
0	0	-1	560	460	17.19	2.54
0	0	-1	560	460	17.19	2.54
0	0	-1	573	475	17.24	3.83
0	0	-1	573	475	17.24	3.83
0	0	-1	573	475	17.24	3.83
0	0	-1	573	475	17.24	3.83
0	0	-1	573	475	17.24	3.83
-1	0	-1	538	458	17.27	9.52
-1	0	-1	538	458	17.27	9.52
-1	0	-1	538	458	17.27	9.52
-1	0	-1	538	458	17.27	9.52
-1	0	-1	538	458	17.27	9.52
-1	0	0	573	533	17.28	1.64
-1	0	0	573	533	17.28	1.64
-1	0	0	573	533	17.28	1.64
-1	0	0	573	533	17.28	1.64
-1	0	0	573	533	17.28	1.64
0	0	-1	558	458	17.37	3.44
0	0	-1	558	458	17.37	3.44
0	0	-1	558	458	17.37	3.44
0	0	-1	558	458	17.37	3.44
0	0	-1	558	458	17.37	3.44
0	0	-1	578	478	17.37	5.21
0	0	-1	578	478	17.37	5.21
0	0	-1	578	478	17.37	5.21
0	0	-1	578	478	17.37	5.21
0	0	-1	578	478	17.37	5.21
0	0	-1	558	463	17.40	1.68
0	0	-1	558	463	17.40	1.68
0	0	-1	558	463	17.40	1.68
0	0	-1	558	463	17.40	1.68
0	0	-1	558	463	17.40	1.68
-1	0	-1	578	515	17.40	9.79
-1	0	-1	578	515	17.40	9.79
-1	0	-1	578	515	17.40	9.79
-1	0	-1	578	515	17.40	9.79
-1	0	-1	578	515	17.40	9.79
-1	0	0	578	495	17.41	8.91
-1	0	0	578	495	17.41	8.91
-1	0	0	578	495	17.41	8.91
-1	0	0	578	495	17.41	8.91
-1	0	0	578	495	17.41	8.91
-1	0	-1	518	488	17.43	2.49
-1	0	-1	518	488	17.43	2.49
-1	0	-1	518	488	17.43	2.49
-1	0	-1	518	488	17.43	2.49
-1	0	-1	518	488	17.43	2.49
-1	0	-1	518	485	17.44	3.50
